Quarter,OffTeam,Down,Distance,OffenseFormation,DefendersInTheBox,Week,StadiumType,Turf,GameWeather,Temperature,Humidity,WindSpeed,Type,DefTeam,Time Left in Quarter,Distance for TD,ScoreDifference,PosTeamHome,NumQB,NumRB,NumWR,NumTE,NumOL,NumDL,NumLB,NumDB,NumDOther
2,DEN,2,10,EMPTY,5.0,17.0,Outdoor,Grass,Cloudy,51.0,22.0,6.0,pass,LAC,1.1333333333333333,20,-7.0,1,1,1,3,1,5,4,1,6,0
2,DEN,1,9,SHOTGUN,6.0,17.0,Outdoor,Grass,Cloudy,51.0,22.0,6.0,pass,LAC,0.7,9,-7.0,1,1,1,3,1,5,3,2,6,0
2,DEN,2,6,SHOTGUN,5.0,17.0,Outdoor,Grass,Cloudy,51.0,22.0,6.0,pass,LAC,0.55,6,-7.0,1,1,1,3,1,5,4,1,6,0
2,DEN,3,6,SHOTGUN,5.0,17.0,Outdoor,Grass,Cloudy,51.0,22.0,6.0,pass,LAC,0.35,6,-7.0,1,1,1,3,1,5,4,1,6,0
3,DEN,1,10,I_FORM,8.0,17.0,Outdoor,Grass,Cloudy,51.0,22.0,6.0,pass,LAC,14.9,80,-4.0,1,1,2,2,1,5,4,3,4,0
3,DEN,2,3,SINGLEBACK,7.0,17.0,Outdoor,Grass,Cloudy,51.0,22.0,6.0,pass,LAC,14.25,73,-4.0,1,1,1,3,0,6,4,1,6,0
3,DEN,2,19,SHOTGUN,6.0,17.0,Outdoor,Grass,Cloudy,51.0,22.0,6.0,pass,LAC,12.65,61,-4.0,1,1,1,3,1,5,4,1,6,0
3,DEN,3,16,SHOTGUN,4.0,17.0,Outdoor,Grass,Cloudy,51.0,22.0,6.0,pass,LAC,12.016666666666667,58,-4.0,1,1,1,3,1,5,3,2,6,0
3,LAC,3,13,SHOTGUN,5.0,17.0,Outdoor,Grass,Cloudy,51.0,22.0,6.0,pass,DEN,9.016666666666667,81,4.0,0,1,1,3,1,5,2,3,6,0
3,LAC,1,10,EMPTY,6.0,17.0,Outdoor,Grass,Cloudy,51.0,22.0,6.0,pass,DEN,8.3,65,4.0,0,1,1,3,1,5,3,4,4,0
3,LAC,3,21,SHOTGUN,4.0,17.0,Outdoor,Grass,Cloudy,51.0,22.0,6.0,pass,DEN,7.466666666666667,76,4.0,0,1,1,3,1,5,2,3,6,0
3,LAC,3,3,SHOTGUN,6.0,17.0,Outdoor,Grass,Cloudy,51.0,22.0,6.0,pass,DEN,4.566666666666666,9,4.0,0,1,1,3,1,5,3,2,6,0
3,LAC,1,3,SHOTGUN,8.0,17.0,Outdoor,Grass,Cloudy,51.0,22.0,6.0,pass,DEN,3.85,3,4.0,0,1,1,3,1,5,3,2,6,0
3,DEN,1,15,I_FORM,6.0,17.0,Outdoor,Grass,Cloudy,51.0,22.0,6.0,pass,LAC,2.216666666666667,65,-11.0,1,1,2,3,0,5,4,1,6,0
3,DEN,1,10,I_FORM,7.0,17.0,Outdoor,Grass,Cloudy,51.0,22.0,6.0,pass,LAC,0.8,48,-11.0,1,1,1,1,2,6,4,3,4,0
3,DEN,3,15,SHOTGUN,5.0,17.0,Outdoor,Grass,Cloudy,51.0,22.0,6.0,pass,LAC,0.03333333333333333,53,-11.0,1,1,1,3,1,5,3,1,7,0
4,LAC,1,10,I_FORM,6.0,17.0,Outdoor,Grass,Cloudy,51.0,22.0,6.0,pass,DEN,14.816666666666666,91,11.0,0,1,2,2,1,5,4,3,4,0
4,LAC,3,20,SHOTGUN,6.0,17.0,Outdoor,Grass,Cloudy,51.0,22.0,6.0,pass,DEN,12.583333333333334,82,11.0,0,1,1,3,1,5,3,2,6,0
4,DEN,1,10,SINGLEBACK,6.0,17.0,Outdoor,Grass,Cloudy,51.0,22.0,6.0,pass,LAC,12.333333333333334,56,-11.0,1,1,1,3,1,5,4,0,7,0
4,DEN,2,8,EMPTY,5.0,17.0,Outdoor,Grass,Cloudy,51.0,22.0,6.0,pass,LAC,11.566666666666666,29,-11.0,1,1,1,3,1,5,4,0,7,0
4,DEN,2,10,I_FORM,6.0,17.0,Outdoor,Grass,Cloudy,51.0,22.0,6.0,pass,LAC,10.283333333333333,20,-11.0,1,1,2,2,1,5,4,3,4,0
4,LAC,2,19,EMPTY,6.0,17.0,Outdoor,Grass,Cloudy,51.0,22.0,6.0,pass,DEN,7.183333333333334,36,7.0,0,1,1,3,1,5,2,3,6,0
4,LAC,3,5,SHOTGUN,6.0,17.0,Outdoor,Grass,Cloudy,51.0,22.0,6.0,pass,DEN,6.383333333333334,22,7.0,0,1,1,3,1,5,3,2,6,0
4,LAC,2,11,I_FORM,8.0,17.0,Outdoor,Grass,Cloudy,51.0,22.0,6.0,pass,DEN,5.05,32,14.0,0,1,2,2,1,5,3,4,4,0
4,DEN,1,10,SHOTGUN,4.0,17.0,Outdoor,Grass,Cloudy,51.0,22.0,6.0,pass,LAC,4.883333333333333,66,-14.0,1,1,1,3,1,5,3,1,7,0
4,DEN,2,2,SHOTGUN,4.0,17.0,Outdoor,Grass,Cloudy,51.0,22.0,6.0,pass,LAC,4.516666666666667,58,-14.0,1,1,1,3,1,5,3,1,7,0
4,DEN,3,2,EMPTY,4.0,17.0,Outdoor,Grass,Cloudy,51.0,22.0,6.0,pass,LAC,4.466666666666667,58,-14.0,1,1,1,3,1,5,3,1,7,0
4,DEN,1,10,SHOTGUN,4.0,17.0,Outdoor,Grass,Cloudy,51.0,22.0,6.0,pass,LAC,4.033333333333333,47,-14.0,1,1,1,3,1,5,3,1,7,0
4,DEN,3,1,SHOTGUN,4.0,17.0,Outdoor,Grass,Cloudy,51.0,22.0,6.0,pass,LAC,3.3333333333333335,38,-14.0,1,1,1,3,1,5,3,1,7,0
4,DEN,1,10,SHOTGUN,4.0,17.0,Outdoor,Grass,Cloudy,51.0,22.0,6.0,pass,LAC,2.8666666666666667,30,-14.0,1,1,1,3,1,5,3,1,7,0
4,DEN,2,11,SHOTGUN,4.0,17.0,Outdoor,Grass,Cloudy,51.0,22.0,6.0,pass,LAC,2.4,31,-14.0,1,1,1,3,1,5,3,1,7,0
4,DEN,3,11,SHOTGUN,4.0,17.0,Outdoor,Grass,Cloudy,51.0,22.0,6.0,pass,LAC,2.3333333333333335,31,-14.0,1,1,1,3,1,5,2,2,7,0
4,DEN,4,11,SHOTGUN,4.0,17.0,Outdoor,Grass,Cloudy,51.0,22.0,6.0,pass,LAC,2.2666666666666666,31,-14.0,1,1,1,3,1,5,2,2,7,0
1,ARI,1,10,SINGLEBACK,8.0,17.0,Outdoor,Turf,Cloudy,45.0,76.0,5.0,pass,SEA,15.0,75,0.0,0,1,1,2,2,5,4,3,4,0
1,SEA,2,7,SINGLEBACK,8.0,17.0,Outdoor,Turf,Cloudy,45.0,76.0,5.0,pass,ARI,11.716666666666667,65,0.0,1,1,1,2,2,5,4,3,4,0
1,SEA,1,10,SINGLEBACK,8.0,17.0,Outdoor,Turf,Cloudy,45.0,76.0,5.0,pass,ARI,11.016666666666667,56,0.0,1,1,1,3,1,5,4,2,5,0
1,SEA,3,3,SHOTGUN,7.0,17.0,Outdoor,Turf,Cloudy,45.0,76.0,5.0,pass,ARI,9.883333333333333,49,0.0,1,1,1,3,1,5,4,2,5,0
1,ARI,1,10,SINGLEBACK,7.0,17.0,Outdoor,Turf,Cloudy,45.0,76.0,5.0,pass,SEA,9.733333333333333,28,0.0,0,1,1,3,1,5,4,2,5,0
1,ARI,3,7,SHOTGUN,5.0,17.0,Outdoor,Turf,Cloudy,45.0,76.0,5.0,pass,SEA,8.983333333333333,25,0.0,0,1,1,3,1,5,4,1,6,0
1,ARI,1,10,SINGLEBACK,7.0,17.0,Outdoor,Turf,Cloudy,45.0,76.0,5.0,pass,SEA,8.25,16,0.0,0,1,1,3,1,5,4,2,5,0
1,ARI,3,11,SHOTGUN,6.0,17.0,Outdoor,Turf,Cloudy,45.0,76.0,5.0,pass,SEA,7.5,17,0.0,0,1,1,3,1,5,4,1,6,0
1,SEA,3,6,SHOTGUN,7.0,17.0,Outdoor,Turf,Cloudy,45.0,76.0,5.0,pass,ARI,6.133333333333334,72,-3.0,1,1,1,3,1,5,4,2,5,0
1,ARI,2,7,SINGLEBACK,7.0,17.0,Outdoor,Turf,Cloudy,45.0,76.0,5.0,pass,SEA,4.816666666666666,58,3.0,0,1,1,3,1,5,4,2,5,0
1,ARI,3,7,SHOTGUN,6.0,17.0,Outdoor,Turf,Cloudy,45.0,76.0,5.0,pass,SEA,4.75,58,3.0,0,1,1,3,1,5,4,1,6,0
1,ARI,4,1,SINGLEBACK,7.0,17.0,Outdoor,Turf,Cloudy,45.0,76.0,5.0,pass,SEA,3.95,52,3.0,0,1,1,3,1,5,4,2,5,0
1,SEA,1,10,I_FORM,7.0,17.0,Outdoor,Turf,Cloudy,45.0,76.0,5.0,pass,ARI,3.85,47,-3.0,1,1,1,2,2,5,4,3,4,0
1,SEA,1,10,SHOTGUN,7.0,17.0,Outdoor,Turf,Cloudy,45.0,76.0,5.0,pass,ARI,2.283333333333333,36,-3.0,1,1,1,3,1,5,4,2,5,0
1,SEA,3,3,EMPTY,6.0,17.0,Outdoor,Turf,Cloudy,45.0,76.0,5.0,pass,ARI,1.5166666666666666,29,-3.0,1,1,1,3,1,5,4,2,5,0
1,ARI,3,3,EMPTY,5.0,17.0,Outdoor,Turf,Cloudy,45.0,76.0,5.0,pass,SEA,0.08333333333333333,68,-4.0,0,1,1,3,1,5,4,1,6,0
2,ARI,1,10,SHOTGUN,8.0,17.0,Outdoor,Turf,Cloudy,45.0,76.0,5.0,pass,SEA,15.0,64,-4.0,0,1,1,2,2,5,4,3,4,0
2,ARI,3,5,SHOTGUN,4.0,17.0,Outdoor,Turf,Cloudy,45.0,76.0,5.0,pass,SEA,13.933333333333334,59,-4.0,0,1,1,3,1,5,4,1,6,0
2,SEA,2,10,SHOTGUN,7.0,17.0,Outdoor,Turf,Cloudy,45.0,76.0,5.0,pass,ARI,12.916666666666666,34,4.0,1,1,1,2,2,5,4,2,5,0
2,SEA,1,10,SHOTGUN,7.0,17.0,Outdoor,Turf,Cloudy,45.0,76.0,5.0,pass,ARI,12.35,24,4.0,1,1,1,3,1,5,4,2,5,0
2,ARI,2,6,I_FORM,8.0,17.0,Outdoor,Turf,Cloudy,45.0,76.0,5.0,pass,SEA,10.966666666666667,71,-11.0,0,1,2,2,1,5,4,3,4,0
2,ARI,1,10,SINGLEBACK,7.0,17.0,Outdoor,Turf,Cloudy,45.0,76.0,5.0,pass,SEA,10.3,56,-11.0,0,1,1,3,1,5,4,2,5,0
2,ARI,2,10,EMPTY,6.0,17.0,Outdoor,Turf,Cloudy,45.0,76.0,5.0,pass,SEA,10.2,56,-11.0,0,1,2,2,1,5,4,2,5,0
2,ARI,3,9,SHOTGUN,6.0,17.0,Outdoor,Turf,Cloudy,45.0,76.0,5.0,pass,SEA,9.4,55,-11.0,0,1,1,3,1,5,4,1,6,0
2,SEA,3,9,SHOTGUN,7.0,17.0,Outdoor,Turf,Cloudy,45.0,76.0,5.0,pass,ARI,7.95,86,11.0,1,1,1,3,1,5,4,2,5,0
2,ARI,1,10,SINGLEBACK,7.0,17.0,Outdoor,Turf,Cloudy,45.0,76.0,5.0,pass,SEA,5.8,15,-11.0,0,1,1,3,1,5,4,2,5,0
2,SEA,3,6,SHOTGUN,6.0,17.0,Outdoor,Turf,Cloudy,45.0,76.0,5.0,pass,ARI,4.283333333333333,80,4.0,1,1,1,3,1,5,4,2,5,0
2,ARI,2,10,SINGLEBACK,8.0,17.0,Outdoor,Turf,Cloudy,45.0,76.0,5.0,pass,SEA,2.6833333333333336,21,-4.0,0,1,1,2,2,5,4,3,4,0
2,ARI,3,15,SHOTGUN,5.0,17.0,Outdoor,Turf,Cloudy,45.0,76.0,5.0,pass,SEA,2.0,26,-4.0,0,1,1,3,1,5,4,1,6,0
2,SEA,1,10,SHOTGUN,6.0,17.0,Outdoor,Turf,Cloudy,45.0,76.0,5.0,pass,ARI,1.2,75,1.0,1,1,1,3,1,5,4,2,5,0
2,SEA,2,10,SHOTGUN,6.0,17.0,Outdoor,Turf,Cloudy,45.0,76.0,5.0,pass,ARI,1.1333333333333333,75,1.0,1,1,1,3,1,5,4,2,5,0
2,SEA,3,3,SHOTGUN,6.0,17.0,Outdoor,Turf,Cloudy,45.0,76.0,5.0,pass,ARI,1.05,68,1.0,1,1,1,3,1,5,4,2,5,0
2,ARI,1,10,SHOTGUN,5.0,17.0,Outdoor,Turf,Cloudy,45.0,76.0,5.0,pass,SEA,0.7833333333333333,64,-1.0,0,1,1,3,1,5,3,2,6,0
2,ARI,2,5,SHOTGUN,5.0,17.0,Outdoor,Turf,Cloudy,45.0,76.0,5.0,pass,SEA,0.5166666666666667,59,-1.0,0,1,1,3,1,5,3,2,6,0
2,ARI,3,5,SHOTGUN,4.0,17.0,Outdoor,Turf,Cloudy,45.0,76.0,5.0,pass,SEA,0.45,59,-1.0,0,1,1,3,1,5,4,1,6,0
2,ARI,1,10,SHOTGUN,5.0,17.0,Outdoor,Turf,Cloudy,45.0,76.0,5.0,pass,SEA,0.35,35,-1.0,0,1,1,3,1,5,4,1,6,0
2,ARI,2,5,SHOTGUN,4.0,17.0,Outdoor,Turf,Cloudy,45.0,76.0,5.0,pass,SEA,0.25,30,-1.0,0,1,1,3,1,5,4,1,6,0
2,ARI,3,5,SHOTGUN,5.0,17.0,Outdoor,Turf,Cloudy,45.0,76.0,5.0,pass,SEA,0.18333333333333332,30,-1.0,0,1,1,3,1,5,4,1,6,0
3,SEA,2,8,SINGLEBACK,8.0,17.0,Outdoor,Turf,Cloudy,45.0,76.0,5.0,pass,ARI,14.516666666666667,73,1.0,1,1,1,3,1,5,4,2,5,0
3,SEA,3,8,SHOTGUN,6.0,17.0,Outdoor,Turf,Cloudy,45.0,76.0,5.0,pass,ARI,14.433333333333334,73,1.0,1,1,1,3,1,5,4,2,5,0
3,ARI,2,12,SHOTGUN,6.0,17.0,Outdoor,Turf,Cloudy,45.0,76.0,5.0,pass,SEA,12.75,83,-1.0,0,1,1,3,1,5,4,2,5,0
3,ARI,3,2,EMPTY,5.0,17.0,Outdoor,Turf,Cloudy,45.0,76.0,5.0,pass,SEA,11.966666666666667,73,-1.0,0,1,1,3,1,5,4,2,5,0
3,SEA,1,10,SINGLEBACK,8.0,17.0,Outdoor,Turf,Cloudy,45.0,76.0,5.0,pass,ARI,11.716666666666667,77,1.0,1,1,1,2,2,5,4,3,4,0
3,SEA,2,10,SINGLEBACK,7.0,17.0,Outdoor,Turf,Cloudy,45.0,76.0,5.0,pass,ARI,11.616666666666667,77,1.0,1,1,1,3,1,5,4,2,5,0
3,SEA,3,10,SHOTGUN,7.0,17.0,Outdoor,Turf,Cloudy,45.0,76.0,5.0,pass,ARI,11.483333333333333,77,1.0,1,1,1,3,1,5,4,2,5,0
3,ARI,2,6,SHOTGUN,7.0,17.0,Outdoor,Turf,Cloudy,45.0,76.0,5.0,pass,SEA,9.9,57,-1.0,0,1,2,2,1,5,4,2,5,0
3,ARI,2,9,I_FORM,8.0,17.0,Outdoor,Turf,Cloudy,45.0,76.0,5.0,pass,SEA,8.483333333333333,44,-1.0,0,1,2,2,1,5,4,3,4,0
3,ARI,3,13,SHOTGUN,4.0,17.0,Outdoor,Turf,Cloudy,45.0,76.0,5.0,pass,SEA,7.716666666666667,48,-1.0,0,1,1,3,1,5,4,1,6,0
3,SEA,1,10,SHOTGUN,7.0,17.0,Outdoor,Turf,Cloudy,45.0,76.0,5.0,pass,ARI,5.316666666666666,28,1.0,1,1,1,2,2,5,4,3,4,0
3,ARI,1,10,I_FORM,8.0,17.0,Outdoor,Turf,Cloudy,45.0,76.0,5.0,pass,SEA,4.45,70,-8.0,0,1,2,2,1,5,4,3,4,0
3,ARI,2,10,SHOTGUN,6.0,17.0,Outdoor,Turf,Cloudy,45.0,76.0,5.0,pass,SEA,4.35,70,-8.0,0,1,1,3,1,5,4,2,5,0
3,ARI,3,10,SHOTGUN,5.0,17.0,Outdoor,Turf,Cloudy,45.0,76.0,5.0,pass,SEA,4.283333333333333,70,-8.0,0,1,1,3,1,5,4,1,6,0
3,ARI,1,10,SINGLEBACK,6.0,17.0,Outdoor,Turf,Cloudy,45.0,76.0,5.0,pass,SEA,3.183333333333333,56,-8.0,0,1,1,3,1,5,4,2,5,0
3,ARI,3,8,SHOTGUN,4.0,17.0,Outdoor,Turf,Cloudy,45.0,76.0,5.0,pass,SEA,2.4166666666666665,54,-8.0,0,1,1,3,1,5,4,1,6,0
3,SEA,3,5,EMPTY,7.0,17.0,Outdoor,Turf,Cloudy,45.0,76.0,5.0,pass,ARI,0.4,75,8.0,1,1,1,3,1,5,4,2,5,0
4,SEA,2,6,SHOTGUN,8.0,17.0,Outdoor,Turf,Cloudy,45.0,76.0,5.0,pass,ARI,15.0,74,0.0,1,1,1,3,1,5,4,2,5,0
4,ARI,2,18,SHOTGUN,7.0,17.0,Outdoor,Turf,Cloudy,45.0,76.0,5.0,pass,SEA,10.033333333333333,68,0.0,0,1,1,3,1,5,4,2,5,0
4,ARI,3,10,SHOTGUN,5.0,17.0,Outdoor,Turf,Cloudy,45.0,76.0,5.0,pass,SEA,9.25,60,0.0,0,1,1,3,1,5,4,1,6,0
4,SEA,2,12,SHOTGUN,6.0,17.0,Outdoor,Turf,Cloudy,45.0,76.0,5.0,pass,ARI,8.283333333333333,33,0.0,1,1,1,3,1,5,4,2,5,0
4,SEA,1,10,SHOTGUN,7.0,17.0,Outdoor,Turf,Cloudy,45.0,76.0,5.0,pass,ARI,7.633333333333333,21,0.0,1,1,1,3,1,5,4,2,5,0
4,SEA,3,9,SHOTGUN,7.0,17.0,Outdoor,Turf,Cloudy,45.0,76.0,5.0,pass,ARI,6.983333333333333,20,0.0,1,1,1,3,1,5,4,2,5,0
4,ARI,1,10,I_FORM,8.0,17.0,Outdoor,Turf,Cloudy,45.0,76.0,5.0,pass,SEA,6.333333333333333,75,-3.0,0,1,2,2,1,5,4,3,4,0
4,ARI,1,10,SINGLEBACK,7.0,17.0,Outdoor,Turf,Cloudy,45.0,76.0,5.0,pass,SEA,5.7,57,-3.0,0,1,1,2,2,5,4,3,4,0
4,ARI,2,9,SHOTGUN,6.0,17.0,Outdoor,Turf,Cloudy,45.0,76.0,5.0,pass,SEA,2.45,34,-3.0,0,1,1,3,1,5,4,2,5,0
4,ARI,3,12,SHOTGUN,5.0,17.0,Outdoor,Turf,Cloudy,45.0,76.0,5.0,pass,SEA,2.0,37,-3.0,0,1,1,3,1,5,4,1,6,0
4,SEA,2,6,SHOTGUN,7.0,17.0,Outdoor,Turf,Cloudy,45.0,76.0,5.0,pass,ARI,1.4833333333333334,71,0.0,1,1,1,3,1,5,4,2,5,0
4,SEA,1,10,SHOTGUN,7.0,17.0,Outdoor,Turf,Cloudy,45.0,76.0,5.0,pass,ARI,1.0333333333333334,62,0.0,1,1,1,3,1,5,4,2,5,0
1,SF,1,10,I_FORM,7.0,17.0,Outdoor,Grass,Clear,65.0,30.0,3.0,pass,LA,14.9,73,0.0,0,1,2,2,1,5,4,3,4,0
1,LA,3,3,SINGLEBACK,7.0,17.0,Outdoor,Grass,Clear,65.0,30.0,3.0,pass,SF,12.05,3,0.0,1,1,1,3,1,5,4,2,5,0
1,SF,2,10,SINGLEBACK,6.0,17.0,Outdoor,Grass,Clear,65.0,30.0,3.0,pass,LA,11.216666666666667,75,-7.0,0,1,1,2,2,5,4,3,4,0
1,SF,3,10,SHOTGUN,6.0,17.0,Outdoor,Grass,Clear,65.0,30.0,3.0,pass,LA,11.166666666666666,75,-7.0,0,1,1,3,1,5,3,3,5,0
1,SF,1,10,EMPTY,5.0,17.0,Outdoor,Grass,Clear,65.0,30.0,3.0,pass,LA,10.333333333333334,70,-14.0,0,1,1,2,2,5,4,3,4,0
1,SF,1,10,SINGLEBACK,6.0,17.0,Outdoor,Grass,Clear,65.0,30.0,3.0,pass,LA,9.733333333333333,58,-14.0,0,1,1,2,2,5,4,3,4,0
1,SF,2,9,SHOTGUN,7.0,17.0,Outdoor,Grass,Clear,65.0,30.0,3.0,pass,LA,8.4,37,-14.0,0,1,2,2,1,5,4,3,4,0
1,SF,3,9,SHOTGUN,5.0,17.0,Outdoor,Grass,Clear,65.0,30.0,3.0,pass,LA,8.316666666666666,37,-14.0,0,1,1,3,1,5,3,3,5,0
1,SF,4,4,SHOTGUN,6.0,17.0,Outdoor,Grass,Clear,65.0,30.0,3.0,pass,LA,7.716666666666667,32,-14.0,0,1,1,3,1,5,3,3,5,0
1,SF,1,10,SINGLEBACK,7.0,17.0,Outdoor,Grass,Clear,65.0,30.0,3.0,pass,LA,7.216666666666667,20,-14.0,0,1,1,3,1,5,3,3,5,0
1,SF,2,10,SHOTGUN,6.0,17.0,Outdoor,Grass,Clear,65.0,30.0,3.0,pass,LA,7.2,20,-14.0,0,1,1,3,1,5,3,3,5,0
1,SF,3,6,SHOTGUN,6.0,17.0,Outdoor,Grass,Clear,65.0,30.0,3.0,pass,LA,6.466666666666667,16,-14.0,0,1,1,3,1,5,3,3,5,0
1,LA,2,4,SINGLEBACK,6.0,17.0,Outdoor,Grass,Clear,65.0,30.0,3.0,pass,SF,5.4,74,14.0,1,1,1,3,1,5,4,2,5,0
1,SF,2,4,I_FORM,8.0,17.0,Outdoor,Grass,Clear,65.0,30.0,3.0,pass,LA,3.45,13,-14.0,0,1,2,2,1,5,3,4,4,0
1,LA,1,10,SINGLEBACK,6.0,17.0,Outdoor,Grass,Clear,65.0,30.0,3.0,pass,SF,0.9833333333333333,64,11.0,1,1,1,3,1,5,4,2,5,0
1,LA,2,10,SHOTGUN,5.0,17.0,Outdoor,Grass,Clear,65.0,30.0,3.0,pass,SF,0.9166666666666666,64,11.0,1,1,1,3,1,5,4,2,5,0
2,LA,1,10,SINGLEBACK,5.0,17.0,Outdoor,Grass,Clear,65.0,30.0,3.0,pass,SF,14.616666666666667,51,11.0,1,1,1,3,1,5,4,2,5,0
2,LA,2,10,SHOTGUN,6.0,17.0,Outdoor,Grass,Clear,65.0,30.0,3.0,pass,SF,14.583333333333334,51,11.0,1,1,1,3,1,5,4,2,5,0
2,SF,3,4,EMPTY,5.0,17.0,Outdoor,Grass,Clear,65.0,30.0,3.0,pass,LA,12.75,88,-11.0,0,1,0,4,1,5,3,2,6,0
2,SF,1,10,I_FORM,7.0,17.0,Outdoor,Grass,Clear,65.0,30.0,3.0,pass,LA,12.616666666666667,75,-18.0,0,1,2,2,1,5,3,4,4,0
2,SF,2,10,I_FORM,7.0,17.0,Outdoor,Grass,Clear,65.0,30.0,3.0,pass,LA,12.016666666666667,75,-18.0,0,1,2,2,1,5,3,4,4,0
2,SF,3,10,SHOTGUN,5.0,17.0,Outdoor,Grass,Clear,65.0,30.0,3.0,pass,LA,11.95,75,-18.0,0,1,1,3,1,5,3,3,5,0
2,LA,3,4,SHOTGUN,6.0,17.0,Outdoor,Grass,Clear,65.0,30.0,3.0,pass,SF,9.933333333333334,80,18.0,1,1,1,3,1,5,4,2,5,0
2,LA,2,9,SHOTGUN,6.0,17.0,Outdoor,Grass,Clear,65.0,30.0,3.0,pass,SF,8.55,61,18.0,1,1,1,3,1,5,4,2,5,0
2,LA,3,9,SHOTGUN,5.0,17.0,Outdoor,Grass,Clear,65.0,30.0,3.0,pass,SF,8.466666666666667,61,18.0,1,1,1,3,1,5,3,2,6,0
2,LA,1,10,SINGLEBACK,5.0,17.0,Outdoor,Grass,Clear,65.0,30.0,3.0,pass,SF,8.016666666666667,40,18.0,1,1,1,3,1,5,4,2,5,0
2,LA,3,4,SHOTGUN,6.0,17.0,Outdoor,Grass,Clear,65.0,30.0,3.0,pass,SF,7.166666666666667,34,18.0,1,1,1,3,1,5,4,2,5,0
2,LA,1,10,SINGLEBACK,5.0,17.0,Outdoor,Grass,Clear,65.0,30.0,3.0,pass,SF,6.15,18,18.0,1,1,1,3,1,5,4,2,5,0
2,SF,1,10,I_FORM,8.0,17.0,Outdoor,Grass,Clear,65.0,30.0,3.0,pass,LA,6.0,75,-25.0,0,1,2,2,1,5,4,3,4,0
2,SF,2,6,I_FORM,7.0,17.0,Outdoor,Grass,Clear,65.0,30.0,3.0,pass,LA,5.4,71,-25.0,0,1,2,2,1,5,4,3,4,0
2,SF,2,8,SINGLEBACK,7.0,17.0,Outdoor,Grass,Clear,65.0,30.0,3.0,pass,LA,3.7,31,-25.0,0,1,1,2,2,5,4,3,4,0
2,SF,2,6,EMPTY,5.0,17.0,Outdoor,Grass,Clear,65.0,30.0,3.0,pass,LA,2.3833333333333333,14,-25.0,0,1,1,2,2,5,4,3,4,0
2,SF,1,9,SHOTGUN,7.0,17.0,Outdoor,Grass,Clear,65.0,30.0,3.0,pass,LA,2.1666666666666665,9,-25.0,0,1,2,1,2,5,4,3,4,0
2,LA,1,10,EMPTY,6.0,17.0,Outdoor,Grass,Clear,65.0,30.0,3.0,pass,SF,2.0833333333333335,75,18.0,1,1,1,3,1,5,4,2,5,0
2,LA,2,10,SHOTGUN,6.0,17.0,Outdoor,Grass,Clear,65.0,30.0,3.0,pass,SF,2.066666666666667,75,18.0,1,1,1,3,1,5,4,2,5,0
2,LA,3,10,SHOTGUN,5.0,17.0,Outdoor,Grass,Clear,65.0,30.0,3.0,pass,SF,1.9833333333333334,75,18.0,1,1,1,3,1,5,4,1,6,0
2,LA,1,10,SHOTGUN,6.0,17.0,Outdoor,Grass,Clear,65.0,30.0,3.0,pass,SF,1.65,61,18.0,1,1,1,3,1,5,4,2,5,0
2,LA,2,8,SHOTGUN,4.0,17.0,Outdoor,Grass,Clear,65.0,30.0,3.0,pass,SF,1.3166666666666667,59,18.0,1,1,1,3,1,5,4,2,5,0
2,LA,1,10,SHOTGUN,5.0,17.0,Outdoor,Grass,Clear,65.0,30.0,3.0,pass,SF,0.95,42,18.0,1,1,1,3,1,5,4,2,5,0
2,LA,2,4,SHOTGUN,6.0,17.0,Outdoor,Grass,Clear,65.0,30.0,3.0,pass,SF,0.9333333333333333,36,18.0,1,1,1,3,1,5,4,2,5,0
2,LA,3,4,SHOTGUN,6.0,17.0,Outdoor,Grass,Clear,65.0,30.0,3.0,pass,SF,0.85,36,18.0,1,1,1,3,1,5,4,2,5,0
2,LA,1,10,SHOTGUN,6.0,17.0,Outdoor,Grass,Clear,65.0,30.0,3.0,pass,SF,0.3333333333333333,17,18.0,1,1,1,3,1,5,4,2,5,0
2,LA,2,10,EMPTY,4.0,17.0,Outdoor,Grass,Clear,65.0,30.0,3.0,pass,SF,0.3,17,18.0,1,1,1,3,1,5,4,2,5,0
3,LA,1,10,SINGLEBACK,6.0,17.0,Outdoor,Grass,Clear,65.0,30.0,3.0,pass,SF,13.216666666666667,65,21.0,1,1,1,3,1,5,4,2,5,0
3,LA,1,10,SINGLEBACK,6.0,17.0,Outdoor,Grass,Clear,65.0,30.0,3.0,pass,SF,12.466666666666667,29,21.0,1,1,1,3,1,5,4,2,5,0
3,SF,2,6,I_FORM,7.0,17.0,Outdoor,Grass,Clear,65.0,30.0,3.0,pass,LA,11.783333333333333,71,-28.0,0,1,2,2,1,5,4,3,4,0
3,SF,2,8,PISTOL,8.0,17.0,Outdoor,Grass,Clear,65.0,30.0,3.0,pass,LA,10.0,29,-28.0,0,1,2,2,1,5,4,3,4,0
3,SF,1,4,I_FORM,9.0,17.0,Outdoor,Grass,Clear,65.0,30.0,3.0,pass,LA,9.233333333333333,4,-28.0,0,1,2,2,1,5,4,3,4,0
3,SF,2,4,EMPTY,6.0,17.0,Outdoor,Grass,Clear,65.0,30.0,3.0,pass,LA,9.166666666666666,4,-28.0,0,1,0,4,1,5,4,1,6,0
